XCoord,YCoord,OBJECTID,BK_STREET1910_FULL_STREE,BK_STREET1910_Y1910NAMESTREET,BK_STREET1910_Y1910LEFT_LOW,BK_STREET1910_Y1910LEFT_HIGH,BK_STREET1910_Y1910RIGHT_LOW,BK_STREET1910_Y1910RIGHT_HIGH,BK_STREET1910_JOINID,BK_STREET1910_Y1910NAMEALT,BK_STREET1910_MINUS_ED_ED,BK_STREET1910_PLUS_ED_ED
991323.29456847,186366.90815590,5067,PARK PL,NULL,91,137,88,144,G00010294,NULL,176,176
989907.41140943,171769.38387331,5068,DAHILL RD,NULL,377,399,350,398,G00010300,WEST,1022,1064
997372.33397955,176333.81995440,5069,CHURCH AVE,NULL,2603,2605,2602,2604,G00010301,NULL,935,1016
1003105.95423801,196754.64459823,5070,MORGAN AVE,NULL,71,91,72,92,G00010303,NULL,425,425
1000767.88329080,184107.92333660,5071,STERLING PL,BUTLER ST,1141,1167,1144,1164,G00010304,NULL,651,661
984110.98287763,158136.59158514,5072,BATH AVE,NULL,2025,2041,2025,2044,G00010307,NULL,1053,1053
994244.83514926,177413.20854364,5073,ST PAUL PL,NULL,3,5,NULL,NULL,G00010308,NULL,928,928
1022365.53268072,182870.91137493,5074,ELDERT LN,NULL,NULL,NULL,NULL,NULL,G00010312,NULL,982,982
1001218.98146997,166176.44886498,5075,AVE L,NULL,3701,3719,3702,3720,G00010313,NULL,1008,1008
984128.42050681,184446.92856410,5076,COURT ST,NULL,563,577,600,614,G00010315,NULL,248,248
1005466.23150564,168394.33977039,5077,FLATLAND AVE,NULL,NULL,NULL,NULL,NULL,G00010316,NULL,999,1000
993441.51670997,164604.85751998,5078,E  8 ST,NULL,1215,NULL,1220,NULL,G00010317,NULL,1030,1030
1003193.75828028,186074.52179795,5079,ATLANTIC AVE,NULL,NULL,NULL,1736,1800,G00010318,NULL,616,629
1001382.81972497,191173.57177089,5080,LAFAYETTE AVE,NULL,825,893,826,896,G00010320,NULL,516,588
995608.30292101,152140.40744462,5081,E  11 ST,NULL,NULL,NULL,NULL,NULL,G00010323,NULL,1033,1033
988947.06080388,172632.15773831,5082,37 ST,NULL,NULL,NULL,NULL,NULL,G00010328,NULL,1064,1064
1011811.97324327,183343.45652565,5083,BELMONT AVE,NULL,241,263,242,266,G00010330,NULL,750,793
1015201.31997505,185674.06997465,5084,BARBEY ST,NULL,259,281,262,292,G00010331,NULL,774,766
996267.24924747,179247.56904814,5085,BEDFORD AVE,NULL,1895,1917,1896,1918,G00010333,NULL,933,931
994635.80073872,200707.29417323,5086,WYTHE AVE,NULL,199,219,224,250,G00010336,NULL,284,283
1008575.43547459,170520.53384524,5087,E  80 ST,NULL,NULL,NULL,NULL,NULL,G00010337,NULL,990,990
996902.05768914,201219.88665198,5088,DRIGGS AVE,NULL,459,479,460,480,G00010338,NULL,289,280
995871.69065538,204393.63194489,5089,OAK ST,NULL,55,89,56,92,G00010339,NULL,360,360
994062.72937831,156078.56584556,5090,OCEAN PKWY,NULL,NULL,NULL,2203,2247,G00010341,NULL,1037,1037
997928.48280164,150874.77064294,5091,COLERIDGE ST,NULL,1,99,2,98,G00010342,NULL,1034,1034
990796.54840674,178717.76860106,5092,11 AVE,NULL,NULL,NULL,1626,1646,G00010344,NULL,573,573
993899.64571498,162348.08709914,5093,O AVE,NULL,NULL,NULL,802,812,G00010346,NULL,1030,1031
1000950.05467843,188650.39440256,5094,JEFFERSON AVE,NULL,413,489,418,488,G00010347,NULL,610,610
989270.32295264,181379.84824815,5095,12 ST,NULL,407,463,404,456,G00010348,NULL,558,558
998494.35437330,187147.21171339,5096,FULTON ST,NULL,1293,1339,1280,1324,G00010351,NULL,603,605
997742.00351581,154397.11579639,5097,AVE Y,NULL,1801,1815,1802,1814,G00010352,NULL,1407,1033
983060.24367335,160372.98639056,5098,BAY 17 ST,NULL,1,75,2,74,G00010354,NULL,1056,1056
999013.53837430,181250.65903802,5099,EMPIRE BLVD,MALBONE ST,425,505,426,506,G00010358,NULL,681,681
989012.56428180,181697.26231148,5100,SEVENTH AVE,NULL,371,389,370,390,G00010361,NULL,558,557
994808.52677123,173730.63962927,5101,E  18 ST,NULL,287,335,300,354,G00010362,NULL,1018,1018
991533.92882568,169661.65842998,5102,18 AVE,NULL,NULL,NULL,NULL,NULL,G00010363,FRANKLIN AVE,1028,1028
994699.29470623,153823.40303306,5103,E  SEVENTH ST,NULL,NULL,NULL,NULL,NULL,G00010365,NULL,1037,1037
991544.01263098,191572.90004048,5104,J BYRNE PARK,WASHINGTON PARK,143,178,NULL,NULL,G00010371,NULL,467,466
1010179.67680313,173337.34956940,5105,GLENWOOD RD,NULL,NULL,NULL,NULL,NULL,G00010372,AVE G,987,987
998544.94154247,177639.51124064,5106,LENOX RD,NULL,297,373,292,372,G00010373,NULL,936,936
998638.22711705,160829.38787277,5107,BEDFORD AVE,NULL,3817,3887,NULL,NULL,G00010380,NULL,1007,1007
1014032.60512088,185674.88198090,5108,ATLANTIC AVE,NULL,2745,2765,NULL,NULL,G00010381,NULL,760,760
983615.21779305,160437.19229890,5109,86 ST,NULL,NULL,NULL,NULL,NULL,G00010382,NULL,1055,1055
1006079.95895272,181162.30931314,5110,BLAKE AVE,NULL,NULL,NULL,NULL,NULL,G00010383,NULL,726,959
999037.99321385,198990.93113615,5111,AINSLIE ST,NULL,171,205,178,212,G00010384,NULL,311,313
1001526.98429885,170491.91103456,5112,GLENWOOD RD,NULL,4001,4021,4002,4024,G00010389,NULL,996,996
1014279.39284910,174851.23269648,5113,J AVE,NULL,10601,10621,10602,10622,G00010390,NULL,988,988
991930.48823597,184994.51588757,5114,EIGHTH AVE,NULL,27,49,28,50,G00010392,NULL,191,191
994927.59477456,199481.74544322,5115,BEDFORD AVE,NULL,275,291,290,306,G00010393,NULL,263,263
1011286.66238224,171005.44285674,5116,E  89 ST,NULL,1111,1145,1112,1146,G00010395,NULL,989,989
975994.11131614,164474.90207122,5117,92 ST,NULL,405,421,NULL,NULL,G00010397,NULL,1081,1081
991579.23188468,193884.81437989,5118,FARRAGUT ST,NULL,NULL,NULL,NULL,NULL,G00010398,NULL,428,428
989782.62232904,187696.95155036,5119,SAINT MARK'S PL,NULL,NULL,NULL,NULL,NULL,G00010399,NULL,204,206
1005853.22548230,198164.79269657,5120,RANDOLPH ST,NULL,NULL,NULL,NULL,NULL,G00010400,NULL,416,416
1013672.51414160,182071.11786298,5121,DUMONT AVE,NULL,NULL,NULL,660,684,G00010402,NULL,806,806
986406.19679114,154686.47315731,5122,CROPSEY AVE,HARWAY AVE,NULL,NULL,NULL,NULL,G00010403,NULL,1049,1049
993120.78277139,191244.51158964,5123,WILLOUGHBY AVE,NULL,103,121,104,122,G00010404,NULL,91,91
1003610.07380064,194654.08793977,5124,CENTRAL AVE,NULL,67,85,72,86,G00010405,NULL,836,835
1012742.37000451,181303.78868897,5125,LIVONIA AVE,NULL,529,549,530,550,G00010407,NULL,805,805
1007216.42977688,188099.22260465,5126,SARATOGA AVE,NULL,103,125,102,124,G00010411,NULL,699,697
992624.92090222,171155.88263968,5127,DITMAS AVE,NULL,801,821,802,822,G00010414,NULL,1023,1026
1004060.82929677,196692.60075906,5128,PORTER AVE,NULL,NULL,NULL,NULL,NULL,G00010415,NULL,426,416
986012.41444222,191728.62299018,5129,JORALEMON ST,NULL,131,157,130,148,G00010418,NULL,7,11
986864.29027198,192409.10554991,5130,CADMAN PLZ W,FULTON ST,311,337,316,322,G00010421,NULL,39,5
998007.22542630,170790.10630431,5131,FLATBUSH AVE,NULL,1425,1455,1424,1476,G00010424,NULL,998,1011
998373.71977206,149603.04746460,5132,DOVER ST,NULL,NULL,NULL,NULL,NULL,G00010426,NULL,1034,1034
993830.78758497,173996.46422885,5133,BEVERLEY RD,NULL,1401,1423,1402,1422,G00010430,NULL,1019,1020
1005340.97913147,197235.87723156,5134,GARDNER AVE,NULL,NULL,NULL,NULL,NULL,G00010431,NULL,416,416
1012816.88375875,186445.76122456,5135,JAMAICA AVE,NULL,NULL,NULL,NULL,NULL,G00010432,NULL,763,753
1014235.37062743,186631.51884715,5136,VAN SICLEN AVE,NULL,29,79,32,82,G00010434,NULL,767,767
997065.88446122,162331.10583390,5137,OCEAN AVE,NULL,1985,2065,2000,2080,G00010436,NULL,1007,1007
1018725.35492172,182229.21170689,5138,HEGEMAN AVE,NULL,995,1017,996,1018,G00010437,NULL,983,983
1014095.66454201,171112.88584247,5139,ROACKAWAY PKWY,ROCKAWAY PKWY,1843,1929,1844,1930,G00010438,NULL,988,988
986091.07078097,192313.94350590,5140,MONTAGUE ST,NULL,127,167,128,166,G00010439,NULL,7,7
996648.01456206,160083.71515152,5141,R AVE,NULL,1701,1721,1702,1722,G00010441,NULL,1007,1006
982347.85992751,149564.32871002,5142,LYME AVE,NULL,3802,3826,3801,3825 ,G00010442,NULL,1044,1044
1002633.95370564,178205.19088356,5143,SCHNECTADY AVE,NULL,701,747,702,748,G00010445,NULL,951,951
988638.67411751,165732.61067785,5144,19 AVE,NULL,5801,5823,5802,5824,G00010447,NULL,1058,1058
998178.01806372,206647.95617639,5145,PROVOST ST,NULL,77,87,80,98,G00010448,NULL,375,375
993351.92715818,197477.21697197,5146,WYTHE AVE,NULL,451,469,488,504,G00010449,NULL,271,271
996437.53105914,190150.36515589,5147,CLIFTON PL,NULL,173,217,186,232,G00010454,NULL,106,106
1004517.71470188,168592.09856123,5148,E  51 ST,NULL,NULL,NULL,NULL,NULL,G00010455,NULL,999,999
988822.91078972,159859.80336181,5149,AVENUE Q,NULL,NULL,NULL,74,96,G00010456,NULL,1031,1031
999691.56638177,203184.07219210,5150,RUSSELL ST,NULL,79,143,NULL,NULL,G00010457,NULL,401,400
999319.37913401,154247.85494006,5151,E  24 ST,NULL,2501,2581,2502,2572,G00010468,MANSFIELD,1004,1004
992297.54786930,165026.96953664,5152,E  5 ST,NULL,NULL,NULL,NULL,NULL,G00010470,NULL,1030,1030
989558.33582805,168825.34940705,5153,47 ST,NULL,1701,1785,1702,1772,G00010471,BERGEN LANE,1061,1061
987782.63207232,191761.38812090,5154,JAY ST,NULL,337,379,354,398,G00010476,NULL,40,39
991199.34698172,192939.29855440,5155,PARK AVE,NULL,109,131,106,124,G00010477,NULL,460,460
990577.81213555,161987.23316206,5156,65 ST,NULL,NULL,NULL,NULL,NULL,G00010478,NULL,1030,1030
995369.42459956,187427.98214922,5157,LEFFERTS PL,NULL,51,129,56,140,G00010479,NULL,112,112
998597.83841831,196941.71935531,5158,LORIMER ST,NULL,333,355,334,356,G00010480,NULL,326,325
990358.48186556,156580.22986848,5159,AVE U,NULL,157,179,158,178,G00010484,NULL,1038,1038
997250.24432872,197948.57757781,5160,S  2 ST,NULL,341,377,346,380,G00010485,NULL,307,320
994058.85143331,196950.43160823,5161,BEDFORD AVE,NULL,NULL,NULL,474,484,G00010488,NULL,429,429
987705.70337848,168465.95380040,5162,16 AVE,NULL,5201,5223,5202,5224,G00010490,NULL,1060,1062
999912.06151164,165986.76912623,5163,AVE L,NULL,3201,3223,3202,3224,G00010491,NULL,1008,1008
973195.01586447,166479.07785290,5164,NARROWS AVE,NULL,NULL,NULL,NULL,NULL,G00010493,NULL,1083,1083
985837.63132723,162197.78080527,5165,19 AVE,NULL,7501,7523,7502,7524,G00010494,NULL,1057,1057
998439.86137205,161257.78941098,5166,AVENUE Q,NULL,2401,2417,2402,2416,G00010495,NULL,1007,1007
998154.92181727,154816.94008797,5167,OCEAN AVE,NULL,2821,2875,2820,2876,G00010498,NULL,1004,1407
989282.14920852,190864.28482386,5168,FLATBUSH AVE  X,NULL,0,NULL,NULL,NULL,G00010499,NULL,229,229
991405.52176622,157570.83320223,5169,T AVE,NULL,NULL,NULL,NULL,NULL,G00010500,NULL,1031,1038
994164.51395164,189121.71563839,5170,ST JAMES'S PL,NULL,87,161,104,188,G00010501,NULL,108,108
1008810.53584064,193348.83792560,5171,IRVING AVE,NULL,375,389,NULL,NULL,G00010502,NULL,881,883
982951.17499384,189202.91232640,5172,VAN BRUNT ST,NULL,65,85,70,88,G00010504,NULL,68,66
998454.96468831,164886.18405706,5173,AVE M,NULL,2601,2621,NULL,NULL,G00010505,NULL,1008,1008
1013718.67218576,183242.59862369,5174,SUTTER AVE,NULL,663,681,664,686,G00010509,NULL,791,791
1007490.17102730,163448.66724706,5175,E  60 ST,NULL,2001,2081,2002,2082,G00010511,NULL,1001,1001
995836.55457080,192657.09390227,5176,FRANKLIN AVE,NULL,83,147,88,146,G00010513,NULL,89,88
1007160.39970522,181665.97792523,5177,LEGION ST,NULL,117,167,NULL,NULL,G00010515,NULL,726,726
1001630.21079843,167585.84729289,5178,E  40 ST,NULL,1147,1205,1136,1190,G00010517,NULL,999,999
989510.19123930,187108.12550548,5179,FOURTH AVE,NULL,119,133,NULL,NULL,G00010519,NULL,174,207
982081.40065072,149139.03280864,5180,HIGHLAND AVE,NULL,3901,3997,3902,3998,G00010520,NULL,1043,1043
996055.64379731,185985.70446510,5181,BERGEN ST,NULL,857,949,856,944,G00010527,NULL,171,184
1015480.59107006,181597.82025314,5182,HENDRIX ST,NULL,649,673,648,694,G00010530,NULL,808,808
1009904.23608106,188286.99125797,5183,BUSHWICK AVE,NULL,1461,1483,1460,1474,G00010531,NULL,916,916
997975.13625164,179648.92323231,5184,NOSTRAND AVE,NULL,1131,1139,1142,1150,G00010532,NULL,940,933
1016008.62479088,173425.64023927,5185,E  108 ST,NULL,NULL,NULL,NULL,NULL,G00010534,NULL,988,988
990449.13293097,175989.34721815,5186,E  4 ST,NULL,81,147,82,148,G00010537,NULL,922,922
1006955.21802897,168225.41130248,5187,RALPH AVE,NULL,NULL,NULL,NULL,NULL,G00010540,NULL,1000,1000
990885.26880357,181742.12108340,5188,PROSPECT  W,NULL,NULL,NULL,118,129,G00010542,NULL,NULL,570
983427.81347626,171857.49229290,5189,9 AVE,NULL,5201,5223,5202,5222,G00010543,NULL,1088,1093
1000001.54788122,155118.88600640,5190,E  27 ST,NULL,2401,2471,2402,2472,G00010545,NULL,1004,1004
997404.89296956,198151.77106906,5191,S  1 ST,NULL,353,383,376,374,G00010546,NULL,308,307
1007078.50354356,190810.51967548,5192,MADISON ST,NULL,995,1059,996,1060,G00010551,NULL,891,893
1004403.39406439,174810.96702898,5193,BEVERLEY RD,NULL,5201,5223,5202,5224,G00010552,NULL,991,991
991500.68922681,167813.26973831,5194,ELMWOOD AVE,NULL,NULL,NULL,NULL,NULL,G00010556,NULL,1029,1029
1003501.18257476,167651.20801074,5195,SCHNECTADY AVE,NULL,NULL,NULL,NULL,NULL,G00010557,NULL,999,999
986986.96957972,173686.20074177,5196,FORT HAMILTN PKWY,NULL,3801,NULL,3802,3824,G00010558,NULL,923,1091
1007533.04167647,183954.72301964,5197,PARK PL,NULL,1829,1873,1834,1850,G00010561,NULL,645,644
998674.55086330,204031.79671057,5198,NORMAN ST,NULL,155,169,154,168,G00010562,NULL,377,392
995225.15651539,160739.26010027,5199,KINGSHIGWY,NULL,NULL,NULL,1204,1226,G00010564,NULL,1007,1007
1021118.37982726,186573.65478964,5200,LIBERTY AVE,NULL,NULL,NULL,NULL,NULL,G00010566,NULL,976,976
993586.97245580,199300.13983531,5201,S  3 ST,NULL,15,53,24,62,G00010568,NULL,261,262
985994.57655139,174306.70803093,5202,39 ST,NULL,NULL,NULL,NULL,NULL,G00010569,NULL,1091,1091
986123.40831472,167726.87719456,5203,15 AVE,NULL,NULL,NULL,5802,NULL,G00010570,NULL,1059,1059
996523.26907664,204996.49622472,5204,MILTON ST,NULL,85,169,88,160,G00010572,NULL,382,382
1017319.92458264,186254.72197801,5205,BERRIMAN ST,NULL,NULL,NULL,NULL,NULL,G00010574,NULL,974,776
988029.34282306,168874.24366622,5206,16 AVE,NULL,5001,5023,5002,5024,G00010577,NULL,1061,1062
1000399.61286592,195709.32861143,5207,MOORE ST,NULL,79,113,74,110,G00010579,NULL,352,350
976766.29153030,170998.57668789,5208,BAY RIDGE AVE,NULL,227,263,228,264,G00010582,NULL,1101,1101
984407.90649638,166187.38552289,5209,67 ST,NULL,1401,1481,1402,1482,G00010584,NULL,1073,1073
994874.79982986,180913.35295574,5210,EMPIRE BLVD,MALBONE ST,NULL,NULL,NULL,NULL,G00010586,NULL,682,682
995391.17980539,198840.07513864,5211,S  2 ST,NULL,179,215,180,218,G00010589,NULL,265,267
996366.43441909,158290.47591587,5212,T AVE,NULL,NULL,NULL,NULL,NULL,G00010590,NULL,1006,1032
977392.13509489,169888.19340998,5213,72 ST,NULL,361,371,350,362,G00010592,NULL,1098,1098
997228.82540830,158859.09506139,5214,E  19 ST,NULL,1901,1995,1902,1994,G00010594,NULL,1006,1006
1023909.14852393,183170.86139840,5215,SAPPHIRE ST,NULL,NULL,NULL,NULL,NULL,G00010595,NULL,NULL,982
990476.93963388,177886.02321481,5216,TERRACE PL,NULL,NULL,NULL,NULL,NULL,G00010596,NULL,576,920
1003337.28579634,179537.33716939,5217,UTICA AVE,NULL,527,621,528,622,G00010597,NULL,950,950
993766.70798872,176262.02875940,5218,CATON AVE,NULL,NULL,NULL,1502,1522,G00010601,NULL,928,927
979839.79588197,165447.06876206,5219,80 ST,NULL,1001,1071,1002,1066,G00010604,NULL,1085,1085
999987.87992955,200821.39171406,5220,HUMBOLDT ST,NULL,447,467,448,468,G00010605,NULL,304,410
1010873.15130201,178564.60617522,5221,HEGEMAN AVE,HEGEMAN AVE,NULL,NULL,NULL,NULL,G00010608,NULL,803,987
981570.20584913,161555.03422341,5222,BAY 10 ST,NULL,NULL,NULL,NULL,NULL,G00010610,NULL,1076,1076
989531.23194497,167518.02203220,5223,51 ST,NULL,1801,1863,1802,1870,G00010612,NULL,1061,1060
1002921.68998343,191952.81240826,5224,DE KALB AVE,NULL,1045,1101,1024,1082,G00010616,NULL,520,520
982832.69639222,163571.65256539,5225,15 AVE,NULL,7801,7823,7802,7824,G00010618,NULL,1074,1074
1007012.89596438,189433.83756972,5226,SARATOGA AVE,NULL,3,21,8,24,G00010620,NULL,698,691
984800.51855280,179904.68068033,5227,25 ST,NULL,NULL,NULL,NULL,NULL,G00010623,NULL,126,127
988980.59912264,167622.06605247,5228,52 ST,NULL,NULL,NULL,NULL,NULL,G00010624,NULL,1060,1060
1013545.77866673,183445.72633423,5229,NEWJERSEY AVE,NULL,355,401,356,400,G00010627,NULL,791,792
990372.82554715,189826.10735551,5230,FULTON ST,NULL,673,697,604,620,G00010628,NULL,234,234
993330.13569913,163274.34180831,5231,E  SEVENTH ST,NULL,NULL,NULL,NULL,NULL,G00010629,NULL,1030,1030
984515.54407638,165440.55466748,5232,BAY RIDGE AVE,NULL,1501,1525,1502,1526,G00010631,NULL,1073,1412
991495.80701872,163878.36290997,5233,AVE M,NULL,101,123,102,122,G00010632,NULL,1030,1030
973149.70480742,168693.40026371,5234,SHORE RD,NULL,8001,8121,NULL,NULL,G00010634,NULL,1099,1099
989203.26189909,191743.25189793,5235,FAIR ST,NULL,1,2,15,14,G00010635,NULL,229,229
981219.80132405,186246.66069297,5236,KING ST,NULL,91,133,90,132,G00010637,NULL,243,243
991693.79251514,162520.35906431,5237,RYDER AVE,NULL,NULL,NULL,NULL,NULL,G00010638,NULL,1030,1030
997696.25557581,182040.88039064,5238,CROWN ST,NULL,245,279,246,278,G00010639,NULL,676,676
1000373.88324307,160981.23959430,5239,R AVE,NULL,2969,2991,2970,2992,G00010640,NULL,1001,1001
991533.01839443,155364.78610514,5240,MAC DONALD AVE,NULL,2399,2431,2400,2432,G00010641,NULL,1037,1038
1000250.57381443,182667.37836102,5241,KINGSTON AVE,NULL,315,335,318,328,G00010643,NULL,668,669
991655.70679735,178949.95317356,5242,CENTER DR,NULL,NULL,NULL,NULL,NULL,G00010644,NULL,NULL,NULL
991794.20389568,172812.13031144,5243,C AVE,NULL,601,619,622,700,G00010646,NULL,1021,1023
993633.19939747,164187.81783568,5244,AVE M,NULL,801,823,802,824,G00010650,NULL,1030,1030
995204.55124164,169006.70567165,5245,E  17 ST,NULL,NULL,NULL,824,832,G00010651,NULL,1406,1406
1006386.42979647,190098.70515423,5246,BROADWAY,NULL,1413,1435,1410,1426,G00010653,NULL,891,691
997331.59259122,159318.50359139,5247,AVE S,NULL,1901,1913,1902,1914,G00010654,NULL,1006,1006
997885.46287455,197645.69596573,5248,UNION AVE,NULL,83,91,82,96,G00010655,NULL,323,324
1017142.65631548,187883.37001798,5249,HIGHLAND PL,DRESDEN ST,NULL,NULL,NULL,NULL,G00010657,NULL,973,772
990858.38211247,171343.82681760,5250,E  3 ST,NULL,591,651,586,652,G00010658,NULL,1022,1022
1004892.99439141,186418.47561737,5251,HERKIMER ST,NULL,811,861,816,868,G00010660,NULL,704,705
994921.22339622,200653.07840239,5252,N  FOURTH ST,NULL,69,105,78,116,G00010665,NULL,282,284
997022.99740788,203673.71179681,5253,GUERNSEY ST,NULL,126,157,119,162,G00010666,NULL,380,380
997416.23347233,186559.93697124,5254,ATLANTIC AVE,NULL,NULL,NULL,NULL,NULL,G00010667,NULL,604,623
995923.71811039,173232.13652523,5255,DORCHESTER RD,NULL,2101,2103,2108,2116,G00010669,NULL,1013,1013
1009828.18636439,174991.26850565,5256,FOSTER AVE,NULL,NULL,NULL,NULL,NULL,G00010670,AVE E,987,987
997432.61651449,173125.66548672,5257,E  26 ST,NULL,301,381,302,380,G00010671,NULL,1012,1012
992055.65842526,174184.79390469,5258,E  8 ST,NULL,211,229,214,238,G00010674,NULL,1021,1021
989121.59457555,174049.69410927,5259,TEHAMA ST,NULL,NULL,NULL,NULL,NULL,G00010675,NULL,924,923
995628.03464664,181599.39341273,5260,MC KEEVER PL,CEDAR PL,NULL,NULL,NULL,NULL,G00010677,NULL,674,674
989593.30024237,159976.51034291,5261,AVENUE Q,NULL,145,167,146,168,G00010678,NULL,1031,1031
996101.07503913,171027.15750344,5262,E  21 ST,NULL,697,743,708,744,G00010679,NULL,1010,1010
1010637.16916243,173192.67482594,5263,CONKLIN AVE,NULL,39,73,40,72,G00010680,NULL,987,987
1012887.01702493,181915.98070606,5264,DUMONT AVE,NULL,587,611,588,610,G00010681,NULL,806,806
999620.19529747,202708.12678573,5265,DRIGGS AVE,NULL,143,161,142,162,G00010682,NULL,402,401
990015.97254401,169464.04891706,5266,44 ST,NULL,1711,1747,1712,1770,G00010683,NULL,1027,1027
990697.33092539,168337.45504165,5267,MAC DONALD AVE,NULL,1009,1033,1010,1034,G00010684,NULL,1028,1061
987402.21153139,161660.02433485,5268,21 AVE,NULL,NULL,NULL,7302,7314,G00010685,NULL,1057,1057
996344.76758387,204199.45294610,5269,CALYER ST,NULL,105,129,104,120,G00010686,NULL,381,380
994833.49899818,165251.43267039,5270,AVE L,NULL,1301,1323,1302,1324,G00010687,NULL,1406,1009
1003942.21240801,196267.84931198,5271,THAMES ST,NULL,91,97,90,100,G00010688,NULL,426,427
987970.75698221,192851.18488547,5272,TILLARY ST,NULL,NULL,NULL,92,111,G00010692,NULL,38,38
991824.54159747,154983.52046347,5273,STRYKER ST,NULL,NULL,NULL,NULL,NULL,G00010695,NULL,1037,1037
1006295.02906064,182680.33252381,5274,E  NEW YORK AVE,NULL,1245,1251,1244,1252,G00010697,NULL,666,726
989031.98845556,182450.38892201,5275,NINTH ST,NULL,385,435,374,444,G00010698,NULL,560,559
982154.27815736,166483.60007111,5276,12 AVE,NULL,7101,7123,7102,7124,G00010700,NULL,1070,1071
977571.79680905,170002.52224956,5277,FOURTH AVE,NULL,7101,7133,7202,7032,G00010703,NULL,1097,1098
988087.46442597,179621.77925773,5278,18 ST,NULL,375,441,374,434,G00010706,NULL,551,550
1000150.11861426,199528.65643864,5279,HUMBOLDT ST,NULL,345,365,346,366,G00010707,NULL,306,306
1020093.17862964,189287.65526714,5280,AUTUMN AVE,RAILROAD AVE,NULL,NULL,162,166,G00010712,NULL,967,967
993973.96872906,184838.83870547,5281,SAINT JOHNS PL,NULL,325,453,326,458,G00010717,DOUGLASS ST,192,192
999917.56346913,167765.12350914,5282,J AVE,NULL,3301,3323,3302,3324,G00010718,NULL,1008,1008
981979.29291531,184698.72284397,5283,COLUMBIA ST,NULL,535,553,516,534,G00010719,NULL,248,247
981223.63612609,164681.43807548,5284,79 ST,NULL,1201,1295,1202,1294,G00010725,NULL,1072,1078
993724.04895331,149746.54143614,5285,BRIGHTON 01 PATH,NULL,NULL,NULL,NULL,NULL,G00010726,NULL,1035,1035
987710.38517859,184063.74852468,5286,FOURTH AVE,NULL,NULL,NULL,398,414,G00010728,NULL,540,531
1011558.88811952,163414.22669914,5287,X AVE,NULL,7101,7123,7102,7124,G00010732,NULL,1000,1000
998009.83926623,167045.20861039,5288,E  26 ST,NULL,1001,1081,1002,1082,G00010736,NULL,1008,1008
