Name,Full_Name,Name1910,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,957,953,10730,G00021750
BKLYN AVE,BKLYN AVE,NULL,NULL,269,289,268,286,660,660,10731,G00021752
SHEPHERD AVE,SHEPHERD AVE,NULL,NULL,379,421,378,424,777,777,10732,G00021753
ATKINS AVE,ATKINS AVE,NULL,NULL,405,481,406,482,983,983,10733,G00021755
50,50,NULL,NULL,1203,1283,1210,1284,1410,1410,10734,G00021756
E 27,E 27,NULL,NULL,2615,2679,2614,2678,1004,1004,10735,G00021758
AVE W,AVE W,NULL,NULL,NA,NA,NA,NA,1037,1037,10736,G00021759
E 32,E 32,NULL,NULL,615,673,618,674,998,998,10737,G00021761
JEFFERSON AVE,JEFFERSON AVE,NULL,NULL,1147,1227,1146,1228,899,900,10738,G00021762
CROWN,CROWN,NULL,NULL,NA,NA,NA,NA,680,680,10739,G00021764
TER PL,TER PL,NULL,NULL,NA,NA,NA,NA,576,919,10740,G00021765
MALBONE,EMPIRE BLVD,MALBONE,NULL,NA,NA,NA,NA,682,682,10741,G00021769
E 34,E 34,NULL,NULL,245,315,246,316,992,992,10742,G00021770
17 AVE,17 AVE,NULL,NULL,5601,5623,5602,5624,1060,1060,10743,G00021771
NEWELL,NEWELL,NULL,NULL,71,113,72,116,391,392,10744,G00021772
8 AVE,8 AVE,NULL,NULL,125,129,130,132,569,567,10745,G00021779
BEAVER,BEAVER,NULL,NULL,2,26,7,23,814,811,10746,G00021781
KENT AVE,KENT AVE,NULL,NULL,525,541,526,540,430,430,10747,G00021782
MONTAUK AVE,MONTAUK AVE,NULL,NULL,111,NA,110,132,974,977,10748,G00021783
FARRAGUT RD,FARRAGUT RD,NULL,NULL,2801,2819,2802,2824,998,998,10749,G00021787
PROSPECT AVE,PROSPECT AVE,NULL,NULL,525,545,528,546,573,574,10750,G00021788
E 80,E 80,NULL,NULL,NA,NA,NA,NA,989,989,10751,G00021789
MAC DONALD AVE,MAC DONALD AVE,NULL,NULL,1083,1117,NA,NA,1029,1061,10752,G00021791
FOSTER AVE,FOSTER AVE,NULL,NULL,1701,1719,1716,NA,1014,1029,10753,G00021792
UTICA AVE,UTICA AVE,NULL,NULL,237,257,238,258,663,662,10754,G00021793
FULTON,FULTON,NULL,NULL,1523,1561,1514,1558,612,614,10755,G00021795
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NULL,NULL,NA,NA,NA,NA,865,865,10756,G00021796
JAMAICA AVE,JAMAICA AVE,NULL,NULL,NA,NA,NA,NA,967,967,10757,G00021798
BATH AVE,BATH AVE,NULL,NULL,1551,1573,1550,1572,1076,1076,10758,G00021799
9 AVE,9 AVE,NULL,NULL,4401,4423,4402,4424,1090,146,10759,G00021800
68,68,NULL,NULL,801,883,802,880,1087,1087,10760,G00021801
N 5,N 5,NULL,NULL,143,181,142,178,287,286,10761,G00021804
STILLWELL AVE,STILLWELL AVE,NULL,NULL,NA,NA,NA,NA,1038,1048,10762,G00021807
65,65,NULL,NULL,1201,1279,1202,1280,1069,1070,10763,G00021809
E 32,E 32,NULL,NULL,915,983,914,980,1008,1008,10764,G00021810
KINGSHIGWY,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,1031,1031,10765,G00021814
FOSTER AVE,FOSTER AVE,NULL,NULL,NA,NA,NA,NA,995,995,10766,G00021817
78,78,NULL,NULL,601,602,683,684,1086,1086,10767,G00021819
SNYDER AVE,SNYDER AVE,NULL,NULL,NA,NA,NA,NA,990,990,10768,G00021820
CHURCH AVE,CHURCH AVE,NULL,NULL,801,815,802,816,926,1021,10769,G00021822
SAINT MARKS AVE,SAINT MARKS AVE,NULL,NULL,1179,1243,1172,1252,634,647,10770,G00021823
12,12,NULL,NULL,223,281,216,278,544,544,10771,G00021826
ROCHESTER AVE,ROCHESTER AVE,NULL,NULL,NA,NA,NA,NA,680,680,10772,G00021829
NEW UTRECHT AVE,NEW UTRECHT AVE,NULL,NULL,5101,5127,5102,5116,1410,1067,10773,G00021830
OXFORD,OXFORD,NULL,NULL,NA,NA,NA,NA,1034,1034,10774,G00021832
ADELPHI,ADELPHI,NULL,NULL,320,375,338,382,469,469,10775,G00021834
E 92,E 92,NULL,NULL,NA,NA,NA,NA,957,957,10776,G00021835
E 22,E 22,NULL,NULL,1469,1503,1458,1490,1008,1008,10777,G00021836
STARR,STARR,NULL,NULL,257,297,254,294,865,865,10778,G00021839
APOLLO,APOLLO,NULL,NULL,9,55,10,56,396,376,10779,G00021841
S 4,S 4,NULL,NULL,275,292,276,302,268,274,10780,G00021842
BATH AVE,BATH AVE,NULL,NULL,2125,2147,NA,NA,1052,1052,10781,G00021843
ARGYLE RD,ARGYLE RD,NULL,NULL,NA,NA,NA,NA,1019,1019,10782,G00021847
3 AVE,3 AVE,NULL,NULL,NA,NA,NA,NA,1081,1081,10783,G00021849
STRATFORD RD,STRATFORD RD,NULL,NULL,139,165,136,162,1019,1019,10784,G00021851
WEBSTER PL,WEBSTER PL,NULL,NULL,1,41,2,40,554,554,10785,G00021852
MACKENZIE,MACKENZIE,NULL,NULL,NA,NA,NA,NA,1034,1034,10786,G00021853
PORTER AVE,PORTER AVE,NULL,NULL,NA,NA,NA,NA,409,409,10787,G00021857
E 19,E 19,NULL,NULL,623,731,616,720,1010,1010,10788,G00021858
HAMPTON AVE,HAMPTON AVE,NULL,NULL,201,299,202,98,1034,1034,10789,G00021859
W 3,W 3,NULL,NULL,1861,1885,1842,1880,1031,1031,10790,G00021864
CLARENDON RD,CLARENDON RD,NULL,NULL,NA,NA,NA,NA,992,994,10791,G00021866
SURF AVE,SURF AVE,NULL,NULL,1502,1516,1501,1517,1041,1047,10792,G00021867
RICHARD,RICHARD,NULL,NULL,239,279,254,280,247,240,10793,G00021869
MEEKER AVE,MEEKER AVE,NULL,NULL,NA,NA,NA,NA,404,407,10794,G00021870
FRANKLIN AVE,FRANKLIN AVE,NULL,NULL,NA,NA,NA,NA,682,682,10795,G00021871
4 AVE,4 AVE,NULL,NULL,NA,NA,186,202,187,213,10796,G00021874
PAERDEGAT 1,PAERDEGAT 1,NULL,NULL,NA,NA,NA,NA,989,989,10797,G00021877
WARWICK,WARWICK,NULL,NULL,675,681,676,682,809,809,10798,G00021879
STILLWELL AVE,STILLWELL AVE,NULL,NULL,NA,NA,NA,NA,1038,1049,10799,G00021880
4 AVE,4 AVE,NULL,NULL,403,417,NA,NA,541,531,10800,G00021881
SHORE BLVD,SHORE BLVD,NULL,NULL,NA,NA,300,340,1034,1034,10801,G00021884
SOMERS,SOMERS,NULL,NULL,153,173,140,162,721,721,10802,G00021885
E 57,E 57,NULL,NULL,NA,NA,NA,NA,1000,1000,10803,G00021886
FULTON,FULTON,NULL,NULL,NA,NA,NA,NA,725,725,10804,G00021889
BUCKINGHAM RD,BUCKINGHAM RD,NULL,NULL,9,53,14,58,927,927,10805,G00021890
DE GRAW,DE GRAW,NULL,NULL,239,259,250,274,64,64,10806,G00021891
GARVEY BLVD,GARVEY BLVD,NULL,NULL,149,167,146,164,515,514,10807,G00021893
HERKIMER,HERKIMER,NULL,NULL,1121,1143,1122,1140,711,711,10808,G00021894
E 7,E 7,NULL,NULL,NA,NA,NA,NA,1037,1037,10809,G00021899
INDEPENDENCE AVE,INDEPENDENCE AVE,NULL,NULL,NA,NA,NA,NA,1077,1077,10810,G00021900
FOSTER AVE,FOSTER AVE,NULL,NULL,NA,NA,NA,NA,1028,1029,10811,G00021901
MERMAID AVE,MERMAID AVE,NULL,NULL,2400,2428,2401,2427,1046,1046,10812,G00021902
AVE T,AVE T,NULL,NULL,NA,NA,NA,NA,1001,1001,10813,G00021903
LIBERTY AVE,LIBERTY AVE,NULL,NULL,NA,NA,NA,NA,976,976,10814,G00021905
MARCY AVE,MARCY AVE,NULL,NULL,929,947,934,950,608,603,10815,G00021907
4 AVE,4 AVE,NULL,NULL,8101,8111,8102,8110,1085,1084,10816,G00021909
LIVINGSTON,LIVINGSTON,NULL,NULL,25,75,26,76,12,12,10817,G00021911
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,987,990,10818,G00021913
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,1033,1053,1038,1054,681,681,10819,G00021915
E 12,E 12,NULL,NULL,NA,NA,NA,NA,1407,1407,10820,G00021918
CLARA,CLARA,NULL,NULL,NA,NA,NA,NA,924,924,10821,G00021920
UNION AVE,UNION AVE,NULL,NULL,NA,NA,280,284,289,297,10822,G00021921
MARCY AVE,MARCY AVE,NULL,NULL,851,869,852,872,606,602,10823,G00021922
LENOX RD,LENOX RD,NULL,NULL,951,959,952,956,953,953,10824,G00021924
45,45,NULL,NULL,701,779,NA,NA,146,146,10825,G00021925
W 3,W 3,NULL,NULL,1501,1585,1502,1586,1031,1031,10826,G00021926
WESTMINSTER RD,WESTMINSTER RD,NULL,NULL,125,197,136,198,1019,1019,10827,G00021928
HEMLOCK,HEMLOCK,NULL,NULL,255,317,252,318,971,971,10828,G00021930
E 17,E 17,NULL,NULL,1801,1875,1802,1866,1006,1006,10829,G00021931
PARK PL,PARK PL,NULL,NULL,165,241,168,256,178,178,10830,G00021932
DECATUR,DECATUR,NULL,NULL,971,1009,968,1010,904,914,10831,G00021936
GARDNER AVE,GARDNER AVE,NULL,NULL,NA,NA,NA,NA,416,416,10832,G00021941
SNEDIKER AVE,SNEDIKER AVE,NULL,NULL,463,497,458,470,805,805,10833,G00021949
E 16,E 16,NULL,NULL,257,357,262,360,1018,1020,10834,G00021950
FORT HAMILTN PKWY,FORT HAMILTN PKWY,NULL,NULL,6701,6723,6702,6724,1068,1087,10835,G00021951
4 AVE,4 AVE,NULL,NULL,621,637,NA,NA,121,116,10836,G00021954
MASPETH AVE,MASPETH AVE,NULL,NULL,99,123,NA,NA,411,409,10837,G00021956
EUCLID AVE,EUCLID AVE,NULL,NULL,879,939,880,940,982,982,10838,G00021958
FLATBUSH AVE X,FLATBUSH AVE X,NULL,NULL,0,NA,NA,NA,51,37,10839,G00021960
FULTON,FULTON,NULL,NULL,2939,2957,2936,2960,770,773,10840,G00021963
61,61,NULL,NULL,NA,NA,1502,1580,1059,1059,10841,G00021965
18,18,NULL,NULL,NA,NA,662,674,920,920,10842,G00021966
7 AVE,7 AVE,NULL,NULL,5201,5223,5202,5224,1093,155,10843,G00021968
HOWARD ALY,HOWARD ALY,NULL,NULL,1,9,2,10,15,15,10844,G00021969
E 37,E 37,NULL,NULL,173,174,231,233,937,937,10845,G00021973
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,989,989,10846,G00021975
KENT AVE,KENT AVE,NULL,NULL,331,351,330,350,269,269,10847,G00021977
AVE I,AVE I,NULL,NULL,NA,NA,NA,NA,1011,1008,10848,G00021978
BATCHELDER,BATCHELDER,NULL,NULL,NA,NA,NA,NA,1005,1005,10849,G00021981
JAY,JAY,NULL,NULL,21,39,22,42,19,18,10850,G00021984
BROADWAY,BROADWAY,NULL,NULL,1047,1051,1048,1052,820,518,10851,G00021985
FRANKLIN,FRANKLIN,NULL,NULL,195,209,238,240,365,364,10852,G00021988
HOWARD AVE,HOWARD AVE,NULL,NULL,141,159,NA,NA,697,696,10853,G00021989
44,44,NULL,NULL,101,181,100,180,141,141,10854,G00021993
13 AVE,13 AVE,NULL,NULL,NA,NA,NA,NA,1062,1411,10855,G00021994
BAY 8,BAY 8,NULL,NULL,NA,NA,NA,NA,1077,1077,10856,G00021995
PACIFIC,PACIFIC,NULL,NULL,241,273,242,272,26,26,10857,G00021997
MELROSE,MELROSE,NULL,NULL,95,137,102,140,817,818,10858,G00022003
UTICA AVE,UTICA AVE,NULL,NULL,NA,NA,NA,NA,949,949,10859,G00022004
20 AVE,20 AVE,NULL,NULL,6401,6423,6402,6422,1058,1058,10860,G00022010
GOLD,GOLD,NULL,NULL,49,67,50,66,41,42,10861,G00022012
CHURCH AVE,CHURCH AVE,NULL,NULL,2101,2127,NA,NA,927,1017,10862,G00022015
PITKIN AVE,PITKIN AVE,NULL,NULL,NA,NA,NA,NA,981,981,10863,G00022016
WORTMAN AVE,WORTMAN AVE,NULL,NULL,25,47,26,48,986,986,10864,G00022017
E 32,E 32,NULL,NULL,1493,1573,1494,1574,1001,1001,10865,G00022018
E 2,E 2,NULL,NULL,1495,1553,1496,1554,1030,1030,10866,G00022021
ORIENTAL,ORIENTAL,NULL,NULL,901,999,NA,NA,1034,1034,10867,G00022022
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,989,989,10868,G00022024
AVE R,AVE R,NULL,NULL,NA,NA,NA,NA,1001,1001,10869,G00022025
SNEDIKER AVE,SNEDIKER AVE,NULL,NULL,91,119,96,116,748,748,10870,G00022028
HEGEMAN AVE,HEGEMAN AVE,NULL,NULL,467,487,470,490,803,986,10871,G00022030
CORTELYOU RD,CORTELYOU RD,NULL,NULL,NA,NA,402,420,1022,1022,10872,G00022034
MERMAID AVE,MERMAID AVE,NULL,NULL,2000,2026,2003,2023,1046,1046,10873,G00022037
RALPH AVE,RALPH AVE,NULL,NULL,NA,NA,NA,NA,990,990,10874,G00022039
FORT HAMILTN PKWY,FORT HAMILTN PKWY,NULL,NULL,5401,5423,5402,5422,1411,1088,10875,G00022040
E 4,E 4,NULL,NULL,NA,NA,NA,NA,1037,1037,10876,G00022046
E 108,E 108,NULL,NULL,NA,NA,NA,NA,988,988,10877,G00022047
11 AVE,11 AVE,NULL,NULL,7001,7023,7002,7024,1071,1071,10878,G00022050
BKLYN AVE,BKLYN AVE,NULL,NULL,799,855,800,856,937,937,10879,G00022051
STRATFORD RD,STRATFORD RD,NULL,NULL,121,125,116,126,1019,1019,10880,G00022054
KENT AVE,KENT AVE,NULL,NULL,293,315,292,214,261,261,10881,G00022058
LEFFERTS PL,LEFFERTS PL,NULL,NULL,1,49,2,54,111,111,10882,G00022059
HICKS,HICKS,NULL,NULL,439,455,424,440,56,55,10883,G00022066
E 94,E 94,NULL,NULL,509,601,510,602,961,961,10884,G00022068
E 38,E 38,NULL,NULL,185,237,186,238,944,937,10885,G00022075
BUFFALO AVE,BUFFALO AVE,NULL,NULL,55,75,56,74,636,633,10886,G00022079
STRAUSS,STRAUSS,NULL,DOUGLASS,NA,NA,NA,NA,963,963,10887,G00022082
MONTGOMERY,MONTGOMERY,NULL,NULL,129,155,128,154,674,674,10888,G00022085
JUNIUS,JUNIUS,NULL,NULL,NA,NA,460,482,804,804,10889,G00022088
AVE X,AVE X,NULL,NULL,NA,NA,NA,NA,1003,1003,10890,G00022090
FRONT AVE,FRONT AVE,NULL,NULL,NA,NA,NA,NA,428,428,10891,G00022092
BEDFORD AVE,BEDFORD AVE,NULL,NULL,1227,1243,1248,1264,601,114,10892,G00022093
DE KALB AVE,DE KALB AVE,NULL,NULL,291,311,292,312,91,99,10893,G00022094
KINGSTON AVE,KINGSTON AVE,NULL,NULL,497,519,498,520,941,941,10894,G00022096
E 38,E 38,NULL,NULL,1601,1683,1602,1684,1001,1001,10895,G00022101
E 21,E 21,NULL,NULL,309,325,306,320,1018,1018,10896,G00022102
BRG,BRG,NULL,NULL,113,123,112,120,45,19,10897,G00022105
8 AVE,8 AVE,NULL,NULL,NA,NA,NA,NA,1087,1087,10898,G00022108
OCEAN PKWY,OCEAN PKWY,NULL,NULL,NA,NA,2302,2358,1037,1037,10899,G00022109
CARROLL,CARROLL,NULL,NULL,801,873,824,898,569,569,10900,G00022111
OCEAN AVE,OCEAN AVE,NULL,NULL,2663,2709,2672,2718,1004,1407,10901,G00022112
BALTIC,BALTIC,NULL,NULL,263,327,260,330,198,198,10902,G00022114
VIENNA AVE,LINDEN BLVD,VIENNA AVE,NULL,NA,NA,NA,NA,984,984,10903,G00022117
8 AVE,8 AVE,NULL,NULL,NA,NA,1602,1624,573,553,10904,G00022122
BERGEN,BERGEN,NULL,NULL,641,713,640,706,167,179,10905,G00022124
SCHNECTADY AVE,SCHNECTADY AVE,NULL,NULL,75,95,76,96,630,629,10906,G00022125
PARK AVE,PARK AVE,NULL,NULL,555,569,542,560,477,479,10907,G00022127
MACON,MACON,NULL,NULL,1,33,3,34,601,601,10908,G00022128
CLERMONT AVE,CLERMONT AVE,NULL,NULL,201,267,206,280,468,468,10909,G00022131
BRG,BRG,NULL,NULL,329,373,330,372,226,40,10910,G00022132
AVE R,AVE R,NULL,NULL,NA,NA,NA,NA,1031,1031,10911,G00022134
CROPSEY AVE,CROPSEY AVE,NULL,NULL,NA,NA,NA,NA,1055,1055,10912,G00022135
LIVINGSTON,LIVINGSTON,NULL,NULL,169,199,178,206,21,21,10913,G00022136
BENSON AVE,BENSON AVE,NULL,NULL,2551,2601,2552,2602,1049,1049,10914,G00022137
VERNON AVE,VERNON AVE,NULL,NULL,147,209,146,210,494,494,10915,G00022141
WYCKOFF AVE,WYCKOFF AVE,NULL,NULL,61,79,52,66,863,863,10916,G00022142
SAINT JOHNS PL,SAINT JOHNS PL,NULL,NULL,759,841,760,842,658,658,10917,G00022143
WILLIAMS AVE,WILLIAMS AVE,NULL,NULL,441,463,420,462,805,805,10918,G00022144
RUTLAND RD,RUTLAND RD,NULL,NULL,NA,NA,NA,NA,955,956,10919,G00022148
E 4,E 4,NULL,NULL,1,79,2,80,920,920,10920,G00022150
GLENWOOD RD,GLENWOOD RD,NULL,NULL,3203,3219,3204,3220,998,998,10921,G00022151
PITKIN AVE,PITKIN AVE,NULL,NULL,2527,2551,2532,2552,977,978,10922,G00022156
E 14,E 14,NULL,NULL,1501,1585,1502,1586,1007,1007,10923,G00022158
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,987,990,10924,G00022159
STUART,STUART,NULL,NULL,NA,NA,NA,NA,1001,1001,10925,G00022164
GRAVSND NK RD,GRAVSND NK RD,NULL,NULL,NA,NA,NA,NA,1037,1037,10926,G00022166
SURF AVE,SURF AVE,NULL,NULL,3760,3780,3761,3779,1043,1043,10927,G00022171
SAINT JOHNS PL,SAINT JOHNS PL,NULL,NULL,1345,1425,1346,1430,662,662,10928,G00022173
SURF AVE,SURF AVE,NULL,NULL,2402,2426,2401,2425,1042,1046,10929,G00022174
BEDFORD AVE,BEDFORD AVE,NULL,NULL,1307,1325,NA,NA,623,621,10930,G00022175
MC KINLEY AVE,MC KINLEY AVE,NULL,NULL,NA,NA,NA,NA,971,976,10931,G00022176
KINGSHIGWY,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,1007,1007,10932,G00022178
LORIMER,LORIMER,NULL,NULL,405,429,406,430,324,325,10933,G00022179
3 AVE,3 AVE,NULL,NULL,7203,7223,7202,7220,1098,1098,10934,G00022181
AVE S,AVE S,NULL,NULL,NA,NA,NA,NA,1001,1001,10935,G00022182
LORIMER,LORIMER,NULL,NULL,67,129,68,130,449,449,10936,G00022183
WINTHROP AVE,WINTHROP AVE,NULL,NULL,NA,NA,NA,NA,958,958,10937,G00022186
PROVOST,PROVOST,NULL,NULL,57,75,60,78,375,375,10938,G00022189
FLATLAND AVE,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,999,1000,10939,G00022194
DOUGLAS,DOUGLAS,NULL,NULL,283,343,278,342,207,213,10940,G00022195
PINE,PINE,NULL,NULL,NA,NA,NA,NA,982,982,10941,G00022198
EAST PKWY,EAST PKWY,NULL,NULL,NA,NA,1440,1444,664,665,10942,G00022199
E 31,E 31,NULL,NULL,NA,NA,NA,NA,1008,1008,10943,G00022202
HOOPER,HOOPER,NULL,NULL,221,161,228,162,441,441,10944,G00022205
CLARENDON RD,CLARENDON RD,NULL,NULL,3001,3023,3004,3024,1404,994,10945,G00022206
WINTHROP AVE,WINTHROP AVE,NULL,NULL,NA,NA,NA,NA,956,956,10946,G00022208
FRANKLIN,FRANKLIN,NULL,NULL,97,111,128,142,384,382,10947,G00022211
E 92,E 92,NULL,NULL,NA,NA,NA,NA,989,989,10948,G00022213
CHURCH AVE,CHURCH AVE,NULL,NULL,5301,5323,5302,5324,952,991,10949,G00022215
PUTNAM AVE,PUTNAM AVE,NULL,NULL,79,103,68,92,109,113,10950,G00022219
NASSAU AVE,NASSAU AVE,NULL,NULL,223,237,NA,NA,395,400,10951,G00022222
HALSEY,HALSEY,NULL,NULL,171,231,180,252,606,608,10952,G00022223
E 36,E 36,NULL,NULL,2001,2083,2002,2084,1001,1001,10953,G00022225
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,NA,NA,2906,2932,773,774,10954,G00022226
SURF AVE,SURF AVE,NULL,NULL,2200,2202,2201,2203,1042,1046,10955,G00022227
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,971,1003,982,1002,681,681,10956,G00022228
AVE X,AVE X,NULL,NULL,NA,NA,NA,NA,1037,1038,10957,G00022229
MERMAID AVE,MERMAID AVE,NULL,NULL,2600,2620,2601,2621,1046,1046,10958,G00022231
MARCY AVE,MARCY AVE,NULL,NULL,273,291,286,304,443,440,10959,G00022232
E 7,E 7,NULL,NULL,345,427,346,428,1023,1021,10960,G00022233
11 AVE,11 AVE,NULL,NULL,5001,5021,5002,5024,1067,1067,10961,G00022234
8 AVE,8 AVE,NULL,NULL,219,235,218,236,569,564,10962,G00022240
HINSDALE,HINSDALE,NULL,NULL,453,501,446,494,805,805,10963,G00022242
E 87,E 87,NULL,NULL,1301,1381,1302,1382,989,989,10964,G00022243
E 5,E 5,NULL,NULL,1607,1695,1610,1660,1031,1031,10965,G00022245
GRAND,GRAND,NULL,NULL,31,75,32,72,283,260,10966,G00022248
65,65,NULL,NULL,NA,NA,NA,NA,1059,1059,10967,G00022249
W 6,W 6,NULL,NULL,2161,2183,2156,2184,1038,1038,10968,G00022250
PKWY CT,PKWY CT,NULL,NULL,51,89,52,90,1037,1037,10969,G00022252
EAST PKWY,EAST PKWY,NULL,NULL,NA,NA,1042,1122,667,667,10970,G00022253
16 AVE,16 AVE,NULL,NULL,4001,4023,4002,4024,1027,1064,10971,G00022254
FRANKLIN,FRANKLIN,NULL,NULL,211,225,242,256,363,364,10972,G00022258
BAY 16,BAY 16,NULL,NULL,8713,8753,8714,8754,1056,1056,10973,G00022263
BALTIC,BALTIC,NULL,NULL,441,497,450,496,201,203,10974,G00022266
OCEAN AVE,OCEAN AVE,NULL,NULL,NA,NA,NA,NA,1007,1007,10975,G00022271
BLAKE AVE,BLAKE AVE,NULL,NULL,483,505,484,506,793,805,10976,G00022272
DITMAS AVE,DITMAS AVE,NULL,NULL,NA,NA,NA,NA,990,990,10977,G00022274
VANDERVORT AVE,VANDERVORT AVE,NULL,NULL,469,477,440,448,409,409,10978,G00022276
MILLER AVE,MILLER AVE,NULL,NULL,141,201,142,202,764,760,10979,G00022277
CT,CT,NULL,NULL,467,506,490,479,259,255,10980,G00022280
E NEW YORK AVE,E NEW YORK AVE,NULL,NULL,NA,NA,NA,NA,641,745,10981,G00022281
RUGBY RD,RUGBY RD,NULL,NULL,370,441,371,440,1024,1024,10982,G00022287
RALPH AVE,RALPH AVE,NULL,NULL,NA,NA,NA,NA,666,666,10983,G00022289
VIENNA AVE,LINDEN BLVD,VIENNA AVE,NULL,NA,NA,NA,NA,983,983,10984,G00022291
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NULL,NULL,201,219,202,220,860,860,10985,G00022292
6 AVE,6 AVE,NULL,NULL,NA,NA,NA,NA,164,163,10986,G00022295
CENTRE MALL,CENTRE MALL,NULL,NULL,1,43,2,44,250,250,10987,G00022296
NORMAN,NORMAN,NULL,NULL,219,237,220,230,395,394,10988,G00022297
TOWNSEND,TOWNSEND,NULL,NULL,NA,NA,NA,NA,409,409,10989,G00022300
NEPTUNE AVE,NEPTUNE AVE,NULL,NULL,2200,2226,2201,2225,1046,1046,10990,G00022301
23 AVE,23 AVE,NULL,NULL,8201,8209,NA,NA,1050,1051,10991,G00022302
72,72,NULL,NULL,NA,NA,NA,NA,1408,1408,10992,G00022305
E 35,E 35,NULL,NULL,309,331,248,332,992,992,10993,G00022307
BEVERLEY RD,BEVERLEY RD,NULL,NULL,1001,1029,1002,1030,1019,1020,10994,G00022308
BEDFORD AVE,BEDFORD AVE,NULL,NULL,1975,2003,1976,2004,933,930,10995,G00022309
AVE P,AVE P,NULL,NULL,323,345,324,346,1031,1031,10996,G00022310
E 54,E 54,NULL,NULL,NA,NA,NA,NA,999,999,10997,G00022314
SCHNECTADY AVE,SCHNECTADY AVE,NULL,NULL,139,161,144,170,648,648,10998,G00022315
NICHOLS AVE,NICHOLS AVE,NULL,NULL,1,115,2,112,967,967,10999,G00022316
HART,HART,NULL,NULL,759,791,754,786,848,849,11000,G00022317
MYRTLE AVE,MYRTLE AVE,NULL,NULL,NA,NA,1218,1222,819,821,11001,G00022321
GARVEY BLVD,GARVEY BLVD,NULL,NULL,65,79,66,80,509,510,11002,G00022322
LINDEN,LINDEN,NULL,NULL,221,251,214,250,873,874,11003,G00022330
SHEEPHEAD BAY,SHEEPHEAD BAY,NULL,NULL,1701,1731,1702,1732,1033,1033,11004,G00022331
MYRTLE AVE,MYRTLE AVE,NULL,NULL,735,751,740,754,479,485,11005,G00022332
UTICA AVE,UTICA AVE,NULL,NULL,343,373,344,374,680,680,11006,G00022333
EAST PKWY,EAST PKWY,NULL,NULL,NA,NA,NA,NA,643,643,11007,G00022335
CLASSON AVE,UNION PL,CLASSON AVE,NULL,141,203,132,170,83,84,11008,G00022336
AMBOY,AMBOY,NULL,NULL,217,277,218,278,963,963,11009,G00022339
AVE N,AVE N,NULL,NULL,5401,5423,5402,5424,1000,1000,11010,G00022340
TAAFFE PL,TAAFFE PL,NULL,NULL,NA,NA,24,NA,86,83,11011,G00022341
SEA VIEW AVE,SEA VIEW AVE,NULL,NULL,NA,NA,NA,NA,988,989,11012,G00022342
E 35,E 35,NULL,NULL,105,173,106,174,937,937,11013,G00022343
CARROLL,CARROLL,NULL,NULL,1233,1297,1262,1322,669,678,11014,G00022344
14 AVE,14 AVE,NULL,NULL,6301,6323,6302,6324,1069,1069,11015,G00022347
STILLWELL AVE,STILLWELL AVE,NULL,NULL,213,233,214,234,1031,1050,11016,G00022350
E 58,E 58,NULL,NULL,NA,NA,NA,NA,1000,1000,11017,G00022352
21 AVE,21 AVE,NULL,NULL,8101,8121,8102,8118,1052,1053,11018,G00022353
MAC DONALD AVE,MAC DONALD AVE,NULL,NULL,951,979,952,980,1028,1061,11019,G00022355
BERRY,BERRY,NULL,NULL,291,301,280,302,262,261,11020,G00022357
STRYKER CT,STRYKER CT,NULL,NULL,NA,NA,NA,NA,1037,1037,11021,G00022358
STRAUSS,STRAUSS,NULL,NULL,1971,2009,1952,2010,728,728,11022,G00022361
18 AVE,18 AVE,NULL,NULL,NA,NA,NA,NA,1058,1058,11023,G00022363
E 17,E 17,NULL,NULL,259,357,260,358,1018,1018,11024,G00022366
CATON AVE,CATON AVE,NULL,NULL,NA,NA,1402,1424,928,927,11025,G00022367
SNEDIKER AVE,SNEDIKER AVE,NULL,NULL,717,761,704,762,986,986,11026,G00022369
4,4,NULL,NULL,NA,NA,NA,NA,428,428,11027,G00022371
39,39,NULL,NULL,1101,1173,1100,1174,923,1066,11028,G00022372
PARK AVE,PARK AVE,NULL,NULL,485,503,474,492,87,89,11029,G00022374
65,65,NULL,NULL,901,919,902,924,1087,1087,11030,G00022376
TILDEN AVE,TILDEN AVE,NULL,NULL,5201,5223,5202,5224,991,991,11031,G00022380
EAST DR,EAST DR,NULL,NULL,NA,NA,NA,NA,NA,NA,11032,G00022382
AVE V,AVE V,NULL,NULL,7301,7323,7302,7324,1000,1000,11033,G00022383
VAN BUREN,VAN BUREN,NULL,NULL,167,241,166,250,588,588,11034,G00022385
